key,classname,name,status,time,message
rest_api.external_interaction.ami_bridge.stasis_bridge::two_channel_same_stasis_app,rest_api.external_interaction.ami_bridge.stasis_bridge,two_channel_same_stasis_app,pass,4.18,
rest_api.external_interaction.ami_redirect::stasis_app,rest_api.external_interaction.ami_redirect,stasis_app,pass,4.05,
rest_api.external_interaction.ami_redirect::stasis_bridge,rest_api.external_interaction.ami_redirect,stasis_bridge,pass,3.01,
rest_api.external_interaction.ami_redirect::stasis_bridge_direct_originate,rest_api.external_interaction.ami_redirect,stasis_bridge_direct_originate,pass,3.03,
rest_api.external_interaction.attended_transfer.stasis_bridge_to_stasis_bridge::different_stasis_app,rest_api.external_interaction.attended_transfer.stasis_bridge_to_stasis_bridge,different_stasis_app,pass,7.42,
rest_api.external_interaction.attended_transfer.stasis_bridge_to_stasis_bridge::same_stasis_app,rest_api.external_interaction.attended_transfer.stasis_bridge_to_stasis_bridge,same_stasis_app,pass,7.39,
rest_api.external_interaction.attended_transfer.stasis_bridge_to_stasis_bridge::same_stasis_app_accepted,rest_api.external_interaction.attended_transfer.stasis_bridge_to_stasis_bridge,same_stasis_app_accepted,pass,7.34,
rest_api.external_interaction.attended_transfer::non_stasis_app_to_stasis_bridge,rest_api.external_interaction.attended_transfer,non_stasis_app_to_stasis_bridge,pass,7.19,
rest_api.external_interaction.attended_transfer::non_stasis_bridge_to_stasis_bridge,rest_api.external_interaction.attended_transfer,non_stasis_bridge_to_stasis_bridge,pass,7.27,
rest_api.external_interaction.attended_transfer::stasis_bridge_to_non_stasis_app,rest_api.external_interaction.attended_transfer,stasis_bridge_to_non_stasis_app,pass,6.24,
rest_api.external_interaction.attended_transfer::stasis_bridge_to_stasis_app,rest_api.external_interaction.attended_transfer,stasis_bridge_to_stasis_app,pass,6.16,
rest_api.external_interaction.attended_transfer::stasis_bridge_to_stasis_app_ari_only,rest_api.external_interaction.attended_transfer,stasis_bridge_to_stasis_app_ari_only,pass,5.68,
rest_api.external_interaction.blind_transfer::stasis_bridge_to_different_stasis_app,rest_api.external_interaction.blind_transfer,stasis_bridge_to_different_stasis_app,pass,5.72,
rest_api.external_interaction.blind_transfer::stasis_bridge_to_non_stasis_app,rest_api.external_interaction.blind_transfer,stasis_bridge_to_non_stasis_app,pass,5.67,
rest_api.external_interaction.blind_transfer::stasis_bridge_to_same_stasis_app,rest_api.external_interaction.blind_transfer,stasis_bridge_to_same_stasis_app,pass,5.68,
rest_api.external_interaction.bridge_app.x_option::stasis_bridge,rest_api.external_interaction.bridge_app.x_option,stasis_bridge,pass,15.11,
rest_api.external_interaction.bridge_app::stasis_bridge,rest_api.external_interaction.bridge_app,stasis_bridge,pass,4.54,
rest_api.mailbox::baseline,rest_api.mailbox,baseline,skip,0.00,Failed dependency
rest_api.message.endpoint::recv,rest_api.message.endpoint,recv,pass,13.12,
rest_api.message.endpoint::send,rest_api.message.endpoint,send,pass,13.60,
rest_api.message.technology::recv,rest_api.message.technology,recv,pass,13.17,
rest_api.message.technology::send,rest_api.message.technology,send,pass,13.58,
rest_api.message::mixed_endpoint_technology_subscriptions,rest_api.message,mixed_endpoint_technology_subscriptions,pass,13.12,
rest_api.recording.stored.copy::nominal,rest_api.recording.stored.copy,nominal,pass,5.52,
rest_api.recording.stored.copy::off_nominal,rest_api.recording.stored.copy,off_nominal,pass,5.49,
rest_api.recording.stored::file,rest_api.recording.stored,file,pass,19.63,
rest_api.recording::duration,rest_api.recording,duration,pass,11.68,
rest_api.recording::file_conflicts,rest_api.recording,file_conflicts,pass,4.02,
rest_api.recording::format_unavailable,rest_api.recording,format_unavailable,pass,4.04,
rest_api.recording::nominal,rest_api.recording,nominal,pass,4.03,
rest_api.stasis_broadcast::claim_already_taken,rest_api.stasis_broadcast,claim_already_taken,pass,4.06,
rest_api.stasis_broadcast::claim_filter,rest_api.stasis_broadcast,claim_filter,pass,4.05,
rest_api.stasis_broadcast::claim_success,rest_api.stasis_broadcast,claim_success,pass,4.08,
rest_api.stasis_broadcast::claim_timeout,rest_api.stasis_broadcast,claim_timeout,pass,4.51,
rest_api.websocket.outbound_websocket::local_ari_user_read_only,rest_api.websocket.outbound_websocket,local_ari_user_read_only,pass,6.88,
rest_api.websocket.outbound_websocket::per_call,rest_api.websocket.outbound_websocket,per_call,pass,9.12,
rest_api.websocket.outbound_websocket::persistent,rest_api.websocket.outbound_websocket,persistent,pass,4.11,
rest_api.websocket.rest_over_websocket::bad_requests,rest_api.websocket.rest_over_websocket,bad_requests,pass,3.03,
rest_api.websocket.rest_over_websocket::parallel_requests,rest_api.websocket.rest_over_websocket,parallel_requests,pass,3.06,
rest_api.websocket.rest_over_websocket::single_requests,rest_api.websocket.rest_over_websocket,single_requests,pass,3.03,
rest_api::CORS,rest_api,CORS,pass,6.21,
rest_api::_continue,rest_api,_continue,pass,4.06,
rest_api::authentication,rest_api,authentication,pass,4.04,
rest_api::authentication_user_acl,rest_api,authentication_user_acl,pass,3.01,
rest_api::chunked_transfer,rest_api,chunked_transfer,skip,0.00,Python3-issues
rest_api::content_type,rest_api,content_type,pass,2.98,
rest_api::move,rest_api,move,pass,3.06,
rest_api::request_bodies,rest_api,request_bodies,pass,3.00,
rtp.rtp_range::rtp_range_even_even,rtp.rtp_range,rtp_range_even_even,pass,21.43,
rtp.rtp_range::rtp_range_even_odd,rtp.rtp_range,rtp_range_even_odd,pass,21.61,
rtp.rtp_range::rtp_range_odd_even,rtp.rtp_range,rtp_range_odd_even,pass,21.54,
rtp.rtp_range::rtp_range_odd_odd,rtp.rtp_range,rtp_range_odd_odd,pass,21.51,
rtp.strict_rtp::strict_rtp_seqno,rtp.strict_rtp,strict_rtp_seqno,pass,8.61,
rtp.strict_rtp::strict_rtp_yes,rtp.strict_rtp,strict_rtp_yes,pass,20.22,
rtp::ast_2017_012,rtp,ast_2017_012,skip,0.00,Failed dependency
sorcery::memory_cache_expire,sorcery,memory_cache_expire,fail,56.18,Running tests/sorcery/memory_cache_expire ...
sorcery::memory_cache_expire_object,sorcery,memory_cache_expire_object,fail,56.15,Running tests/sorcery/memory_cache_expire_object ...
sorcery::memory_cache_populate,sorcery,memory_cache_populate,pass,4.14,
sorcery::memory_cache_stale,sorcery,memory_cache_stale,pass,3.11,
sorcery::memory_cache_stale_object,sorcery,memory_cache_stale_object,pass,3.19,
tenant_id::tenant_id_ami,tenant_id,tenant_id_ami,pass,6.15,
tenant_id::tenant_id_ari,tenant_id,tenant_id_ari,pass,4.08,
tenant_id::tenant_id_dialplan,tenant_id,tenant_id_dialplan,pass,4.57,
